,number,activity-Active,activity-Awaiting Evidence,activity-Awaiting Problem,activity-Awaiting User Info,activity-Awaiting Vendor,activity-Closed,activity-New,activity-Resolved,activity-Update category,activity-Update priority,activity-Update unknown attribute,category_Collectors,category_Database,category_Desktop,category_Global web governance,category_Home office,category_Information security,category_Infrastructure,category_Internet,category_Mobile device,category_Network,category_Notebook,category_OTCS - PABX,category_Office pack,category_Others,category_Passwords and access,category_Peripheral,category_Plugin,category_Printer,category_Radio frequency antenna,category_Remote access,category_Request,category_SAP,category_SAP CRM,category_SAP ECC,category_SAP ECC EN,category_SAP GRC,category_Scanner,category_Server,category_Software,category_Software - industry,category_Successfactors,category_Telephony,category_Telephony portal,category_Terminal,category_Unproductive call
20325,INC0028636,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20326,INC0028639,0.6010646558,0,0,0,0,0.3989384079,0.5659075987,0.3991466096,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20327,INC0028640,0,0,0,0,0,0.4991719322,0.7080922364,0.4994324447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20328,INC0028641,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20329,INC0028642,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20330,INC0028643,0.2833032141,0,0,0,0,0.188033903,0.2667324389,0.1881320359,0,0,0.8819539009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20331,INC0028644,0,0,0,0,0,0.7069222896,0,0.7072912247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20332,INC0028645,0,0,0,0.4424098025,0,0.1758351471,0.2494280919,0.1759269136,0,0,0.8247368767,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20333,INC0028646,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20334,INC0028648,0.6010646558,0,0,0,0,0.3989384079,0.5659075987,0.3991466096,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20335,INC0028649,0.5099934537,0,0,0,0,0.3384926638,0.4801632701,0.3386693195,0,0,0.529221806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20336,INC0028651,0,0,0,0,0,0.7069222896,0,0.7072912247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20337,INC0028652,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20338,INC0028653,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20339,INC0028654,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20340,INC0028655,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20341,INC0028657,0.5086671971,0,0,0,0,0.1688062006,0.239457294,0.1688942988,0,0,0.791768318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20342,INC0028658,0.3323513195,0,0,0,0,0.2205880931,0,0.2207032157,0.8900413384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20343,INC0028659,0.5099934537,0,0,0,0,0.3384926638,0.4801632701,0.3386693195,0,0,0.529221806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20344,INC0028660,0,0,0,0,0,0.4991719322,0.7080922364,0.4994324447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20345,INC0028661,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20346,INC0028662,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20347,INC0028663,0.4242210575,0,0,0.7084283514,0,0.2815638412,0.3994078135,0.2817107863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20348,INC0028664,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20349,INC0028665,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20350,INC0028666,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20351,INC0028667,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20352,INC0028668,0.3759489562,0,0,0,0,0.2495247002,0.3539592105,0.2496549245,0,0,0.7802468214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20353,INC0028669,0,0,0,0,0,0.7069222896,0,0.7072912247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20354,INC0028673,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20355,INC0028675,0,0,0,0,0,0.4991719322,0.7080922364,0.4994324447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20356,INC0028677,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20357,INC0028678,0,0,0,0,0,0.3935145432,0.5582136634,0.3937199142,0,0,0.6152466493,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20358,INC0028679,0.5814017155,0,0,0,0,0.3858877286,0,0.3860891192,0,0,0.6033223832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20359,INC0028680,0,0,0,0,0,0.4991719322,0.7080922364,0.4994324447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20360,INC0028681,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20361,INC0028682,0.2094916175,0,0,0.3498407224,0,0.1390436978,0.197238179,0.1391162632,0,0,0.8695604334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20362,INC0028683,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20363,INC0028684,0,0,0,0,0,0.2692788997,0.3819812092,0.2694194334,0,0,0.8420168638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20364,INC0028685,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20365,INC0028686,0,0,0,0,0,0.4991719322,0.7080922364,0.4994324447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20366,INC0028687,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20367,INC0028688,0.2833032141,0,0,0,0,0.188033903,0.2667324389,0.1881320359,0,0,0.8819539009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20368,INC0028689,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20369,INC0028692,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20370,INC0028693,0.6010646558,0,0,0,0,0.3989384079,0.5659075987,0.3991466096,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20371,INC0028695,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20372,INC0028696,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20373,INC0028697,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20374,INC0028698,0.2236225034,0,0,0,0,0.1484226441,0.2105425309,0.1485001042,0,0,0.9282150917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20375,INC0028699,0.3759489562,0,0,0,0,0.2495247002,0.3539592105,0.2496549245,0,0,0.7802468214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20376,INC0028700,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20377,INC0028701,0.5814017155,0,0,0,0,0.3858877286,0,0.3860891192,0,0,0.6033223832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20378,INC0028703,0.3759489562,0,0,0,0,0.2495247002,0.3539592105,0.2496549245,0,0,0.7802468214,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20379,INC0028704,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20380,INC0028706,0.5086671971,0,0,0,0,0.1688062006,0.239457294,0.1688942988,0,0,0.791768318,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20381,INC0028707,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20382,INC0028709,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20383,INC0028712,0.07302177285,0,0,0.1219427778,0,0.04846598369,0.06875063393,0.04849127756,0,0,0.9850739944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20384,INC0028715,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20385,INC0028716,0.3759489562,0,0,0,0,0.2495247002,0.3539592105,0.2496549245,0,0,0.7802468214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20386,INC0028719,0.2301813968,0,0,0,0,0.1527759103,0.2167177861,0.1528556424,0,0.7906505442,0.4777199143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20387,INC0028720,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20388,INC0028721,0.4627327482,0,0,0.7727409851,0,0.3071248061,0,0.3072850912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20389,INC0028722,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20390,INC0028723,0.5099934537,0,0,0,0,0.3384926638,0.4801632701,0.3386693195,0,0,0.529221806,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20391,INC0028724,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20392,INC0028725,0.4019722968,0,0,0,0,0.2667969021,0,0.2669361405,0,0,0.8342558256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20393,INC0028726,0.5099934537,0,0,0,0,0.3384926638,0.4801632701,0.3386693195,0,0,0.529221806,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20394,INC0028728,0.6010646558,0,0,0,0,0.3989384079,0.5659075987,0.3991466096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20395,INC0028729,0,0,0,0,0,0.3935145432,0.5582136634,0.3937199142,0,0,0.6152466493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20396,INC0028730,0,0,0,0,0,0.7069222896,0,0.7072912247,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20397,INC0028731,0.5814017155,0,0,0,0,0.3858877286,0,0.3860891192,0,0,0.6033223832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20398,INC0028733,0.6010646558,0,0,0,0,0.3989384079,0.5659075987,0.3991466096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20399,INC0028734,0.6010646558,0,0,0,0,0.3989384079,0.5659075987,0.3991466096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20400,INC0028735,0,0,0,0,0,0.4991719322,0.7080922364,0.4994324447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20401,INC0028736,0.5099934537,0,0,0,0,0.3384926638,0.4801632701,0.3386693195,0,0,0.529221806,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20402,INC0028737,0.6010646558,0,0,0,0,0.3989384079,0.5659075987,0.3991466096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20403,INC0028738,0.6010646558,0,0,0,0,0.3989384079,0.5659075987,0.3991466096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20404,INC0028739,0.6010646558,0,0,0,0,0.3989384079,0.5659075987,0.3991466096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20405,INC0028740,0.6010646558,0,0,0,0,0.3989384079,0.5659075987,0.3991466096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20406,INC0028741,0,0,0,0,0,0.4991719322,0.7080922364,0.4994324447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20407,INC0028742,0.6010646558,0,0,0,0,0.3989384079,0.5659075987,0.3991466096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20408,INC0028744,0.5814017155,0,0,0,0,0.3858877286,0,0.3860891192,0,0,0.6033223832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20409,INC0028746,0,0,0,0,0,0.4991719322,0.7080922364,0.4994324447,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20410,INC0028747,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20411,INC0028748,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20412,INC0028749,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20413,INC0028750,0,0,0,0,0,0.3935145432,0.5582136634,0.3937199142,0,0,0.6152466493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20414,INC0028751,0,0,0,0,0,0.7069222896,0,0.7072912247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20415,INC0028752,0.5099934537,0,0,0,0,0.3384926638,0.4801632701,0.3386693195,0,0,0.529221806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20416,INC0028753,0,0,0,0,0,0.3935145432,0.5582136634,0.3937199142,0,0,0.6152466493,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20417,INC0028754,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20418,INC0028756,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20419,INC0028757,0.256089442,0,0,0.4276568029,0,0.1699715884,0.2411104359,0.1700602947,0,0,0.7972344508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20420,INC0028759,0.1076625175,0,0,0.1797911216,0,0.0714577257,0.1013651961,0.07149501872,0,0.3698101985,0.8937738555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20421,INC0028760,0.8327591278,0,0,0,0,0.276359288,0.3920249791,0.2765035169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20422,INC0028761,0,0,0,0,0,0.474286915,0,0.4745344402,0,0,0.7415315147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20423,INC0028763,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20424,INC0028764,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20425,INC0028767,0,0,0,0,0,0.4991719322,0.7080922364,0.4994324447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20426,INC0028769,0.2401199995,0,0,0.8019772348,0,0.159372356,0,0.1594555307,0,0,0.4983465527,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20427,INC0028772,0.2236225034,0,0,0,0,0.1484226441,0.2105425309,0.1485001042,0,0,0.9282150917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20428,INC0028773,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20429,INC0028774,0.5099934537,0,0,0,0,0.3384926638,0.4801632701,0.3386693195,0,0,0.529221806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20430,INC0028775,0.3759489562,0,0,0,0,0.2495247002,0.3539592105,0.2496549245,0,0,0.7802468214,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20431,INC0028776,0.6300890386,0,0,0,0,0.2091012302,0.2966171537,0.2092103579,0,0,0.653845371,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20432,INC0028778,0.8327591278,0,0,0,0,0.276359288,0.3920249791,0.2765035169,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20433,INC0028779,0,0,0,0,0,0.4991719322,0.7080922364,0.4994324447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20434,INC0028781,0.5099934537,0,0,0,0,0.3384926638,0.4801632701,0.3386693195,0,0,0.529221806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20435,INC0028784,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20436,INC0028785,0,0,0,0,0,0.1239166521,0.1757799541,0.1239813229,0,0,0.9686974258,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20437,INC0028786,0.3759489562,0,0,0,0,0.2495247002,0.3539592105,0.2496549245,0,0,0.7802468214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20438,INC0028787,0.6010646558,0,0,0,0,0.3989384079,0.5659075987,0.3991466096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
